Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Segments,Product_ID,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
ORD1311,04-09-2025,05-09-2025,CUST221,Scott Campbell,Consumer,PROD2940,Dining Table,Furniture,North,Louisiana,South Arthurmouth,7,437,10,2753.1,1744.37,1008.73,UPI,Delivered,Weaver PLC,juliedean@miller-campbell.net,23,No,0
ORD1312,20-10-2024,26-10-2024,CUST578,Charles Arnold,Consumer,PROD9171,Sugar,Grocery,South,Michigan,Port Juliefurt,7,3472,10,21873.6,17839.06,4034.54,Cash,Cancelled,Pena-Miller,usheppard@abbott-diaz.com,16,No,0
ORD1313,20-10-2024,21-10-2024,CUST403,Kara Brown,Consumer,PROD6052,Bookshelf,Furniture,West,Maine,Maryville,10,2971,15,25253.5,20211.32,5042.18,Net Banking,Pending,Ho-White,xgross@bishop.com,17,No,0
ORD1314,29-04-2024,01-05-2024,CUST786,Kristin Bennett,Home Office,PROD8028,Keyboard,Electronics,West,Tennessee,Michaelborough,5,202,20,808,566.92,241.08,Credit Card,Cancelled,Martin and Sons,maxwellmiller@mann.net,42,No,0
ORD1315,15-06-2024,20-06-2024,CUST845,Dalton White,Consumer,PROD8788,Monitor,Electronics,West,Oregon,Parksside,8,4992,15,33945.6,23406.85,10538.75,UPI,Delivered,Howard Inc,mariahcase@hebert.com,0,Yes,29
ORD1316,31-07-2024,02-08-2024,CUST627,Christy Kelly,Home Office,PROD7612,Monitor,Electronics,South,South Carolina,New Ashleyville,2,1717,0,3434,2616.82,817.18,Net Banking,Cancelled,Mitchell-Murphy,evansrita@garner-macdonald.com,14,No,0
ORD1317,05-11-2025,09-11-2025,CUST767,Thomas Butler,Corporate,PROD1813,Sofa,Furniture,East,Nebraska,Thomasfurt,8,1649,20,10553.6,7628.29,2925.31,Cash,Returned,Edwards and Sons,joshua96@humphrey-thornton.biz,25,No,0
ORD1318,28-09-2024,29-09-2024,CUST970,Mrs. Tami Cole MD,Corporate,PROD3781,Keyboard,Electronics,West,Indiana,West Robertview,3,3516,0,10548,8703.97,1844.03,Net Banking,Returned,Grimes Group,chelsea27@frank.biz,27,No,0
ORD1319,10-12-2024,14-12-2024,CUST210,David Larson,Corporate,PROD3901,Pen,Office Supplies,East,Alaska,Jenniferville,5,2469,20,9876,8180.05,1695.95,Net Banking,Cancelled,"Newton, Chavez and Stout",marksmith@hall.org,5,Yes,24
ORD1320,20-04-2025,27-04-2025,CUST599,Kenneth Luna,Home Office,PROD7478,Pen,Office Supplies,East,Georgia,Reyesfurt,2,532,10,957.6,789.14,168.46,Net Banking,Cancelled,"Schroeder, Davis and Harrison",annawhite@wilkins.com,26,No,0
ORD1321,29-10-2025,31-10-2025,CUST718,Zachary Knapp,Consumer,PROD9417,Sugar,Grocery,North,New Mexico,Dianeland,3,1382,15,3524.1,2468.08,1056.02,Cash,Pending,"Young, Gonzalez and Austin",perezpreston@williams-barber.com,34,No,0
ORD1322,20-11-2025,23-11-2025,CUST679,Samuel Mendoza,Home Office,PROD6691,Mouse,Electronics,North,Mississippi,North Angela,6,1336,0,8016,5804.5,2211.5,Net Banking,Pending,Weber-Thomas,pamelawoodward@boyle.com,40,No,0
ORD1323,10-05-2024,15-05-2024,CUST402,Monica Thornton,Consumer,PROD6260,Office Chair,Furniture,East,West Virginia,Reynoldsview,7,3374,20,18894.4,13949.8,4944.6,Credit Card,Pending,Espinoza-Hill,karen20@rodriguez.com,16,No,0
ORD1324,12-01-2026,16-01-2026,CUST560,Amanda Solis,Consumer,PROD4273,Monitor,Electronics,East,Maine,Jonmouth,9,4488,10,36352.8,27230.19,9122.61,Net Banking,Cancelled,Miles-Williams,williamschristopher@friedman.com,48,No,0
ORD1325,26-12-2024,01-01-2025,CUST555,Leslie Edwards,Home Office,PROD7079,Dining Table,Furniture,East,Delaware,North Melissa,6,1844,5,10510.8,9124.08,1386.72,UPI,Pending,"Williams, Kaiser and Chavez",caseydurham@williams.com,9,Yes,42
ORD1326,05-07-2025,09-07-2025,CUST918,Dillon Chen,Corporate,PROD3172,Snacks,Grocery,North,Utah,Lake Suzanneshire,7,1492,0,10444,7442.56,3001.44,UPI,Returned,Haney PLC,ortizchristy@thomas.com,28,No,0
ORD1327,30-10-2025,03-11-2025,CUST388,Ashley Baker,Corporate,PROD6205,Rice Bag,Grocery,East,Mississippi,Lake Linda,9,1356,5,11593.8,8153.83,3439.97,Net Banking,Returned,Castro Group,jamie24@austin.org,21,No,0
ORD1328,01-11-2024,05-11-2024,CUST359,Brenda Garcia,Corporate,PROD7483,Juice Pack,Grocery,South,Tennessee,Lake Elizabethview,10,3255,15,27667.5,19064.69,8602.81,Net Banking,Delivered,Stevens Ltd,brendawheeler@jones-anderson.biz,46,No,0
ORD1329,16-10-2024,23-10-2024,CUST799,Jordan Jones,Corporate,PROD9557,Cooking Oil,Grocery,West,Maryland,West Marcus,5,3452,0,17260,11852.84,5407.16,Credit Card,Pending,"Fowler, Smith and Mckinney",kelly11@gonzales-ayala.biz,2,Yes,22
ORD1330,21-02-2024,24-02-2024,CUST908,Angela Coleman,Home Office,PROD7138,Dining Table,Furniture,North,Alaska,North Nicoleville,1,718,0,718,548.02,169.98,UPI,Pending,Clark-White,qhall@duncan.org,30,No,0
ORD1331,05-02-2025,06-02-2025,CUST348,Andrew Moore,Consumer,PROD1926,Laptop,Electronics,West,Delaware,South Janice,7,918,0,6426,5049.05,1376.95,Net Banking,Cancelled,Payne-Jones,brendaknox@jones-anderson.biz,35,No,0
ORD1332,02-08-2024,07-08-2024,CUST185,Jorge Gates,Corporate,PROD8781,Keyboard,Electronics,East,Missouri,Port Sabrina,5,3573,5,16971.75,12393.74,4578.01,Cash,Delivered,Robinson-Wilson,rpeterson@rice-warren.com,30,No,0
ORD1333,28-07-2024,01-08-2024,CUST620,Brandy Cortez,Corporate,PROD9448,Calculator,Office Supplies,West,Delaware,East Thomas,1,138,10,124.2,108.74,15.46,Cash,Pending,Vincent-Nash,rogersdanielle@osborne.net,16,No,0
ORD1334,19-06-2024,22-06-2024,CUST420,Sara Rogers,Corporate,PROD9072,Pen,Office Supplies,East,Vermont,New Glenn,1,3743,10,3368.7,2623.34,745.36,Net Banking,Cancelled,Dean-Ramirez,finleychristine@collins-hines.biz,19,No,0
ORD1335,13-02-2024,18-02-2024,CUST210,Edgar Butler,Home Office,PROD7710,Cooking Oil,Grocery,West,Washington,Port Charles,3,703,20,1687.2,1399.85,287.35,UPI,Cancelled,"Keller, Riley and Brown",nicholas11@rodriguez.org,14,No,0
ORD1336,25-09-2024,02-10-2024,CUST236,Evan Mcguire,Consumer,PROD7688,Bookshelf,Furniture,West,Minnesota,Kathleenland,3,1244,15,3172.2,2285.7,886.5,Net Banking,Delivered,Newton Ltd,randyfletcher@sparks-little.info,4,Yes,46
ORD1337,22-10-2024,27-10-2024,CUST992,Brian Wood,Home Office,PROD2412,Keyboard,Electronics,North,Wisconsin,South Danielleborough,5,761,20,3044,1828.58,1215.42,UPI,Delivered,"Rodriguez, Sanchez and Stephens",qjones@richardson.biz,7,Yes,47
ORD1338,11-08-2024,14-08-2024,CUST924,Michael Burns,Home Office,PROD5399,Notebook,Office Supplies,South,Louisiana,North Nicolefurt,9,1841,5,15740.55,9685.03,6055.52,UPI,Delivered,Baker Inc,gillespiejames@johnson-jacobs.com,5,Yes,23
ORD1339,26-10-2024,02-11-2024,CUST480,Gregory Williams,Corporate,PROD8310,Stapler,Office Supplies,North,Georgia,Dillonside,9,2708,5,23153.4,16696.69,6456.71,Net Banking,Delivered,Rivera LLC,laurieli@adams.com,7,Yes,42
ORD1340,14-05-2024,16-05-2024,CUST201,Heather Lewis,Home Office,PROD7552,Study Table,Furniture,West,Oklahoma,West Diane,6,4188,15,21358.8,16013.76,5345.04,UPI,Returned,Dougherty-Gomez,csmith@hall.com,21,No,0
ORD1341,03-08-2025,04-08-2025,CUST464,Anthony Figueroa,Corporate,PROD7841,File Folder,Office Supplies,East,Nebraska,Port Stacy,6,2209,20,10603.2,7066.96,3536.24,UPI,Pending,Juarez-Garcia,kevinmcdowell@sanchez.com,2,Yes,22
ORD1342,26-09-2024,02-10-2024,CUST506,Ronald Lewis,Home Office,PROD5240,Keyboard,Electronics,South,South Carolina,West Sabrinatown,7,1699,15,10109.05,6242.06,3866.99,Cash,Returned,"Cobb, Lloyd and Jennings",ngray@oliver.info,24,No,0
ORD1343,23-11-2024,27-11-2024,CUST535,Jared Price,Corporate,PROD8739,Cooking Oil,Grocery,South,Missouri,Hillberg,9,2837,0,25533,20276.99,5256.01,Credit Card,Cancelled,Mccarty-Montgomery,fwoods@mejia.com,45,No,0
ORD1344,16-08-2024,20-08-2024,CUST440,Steven Brock,Home Office,PROD7151,Bookshelf,Furniture,South,Delaware,North Karen,8,925,20,5920,3988.14,1931.86,Cash,Pending,"Hernandez, Austin and Ramsey",christianwheeler@hammond-cabrera.com,13,No,0
ORD1345,14-01-2025,15-01-2025,CUST278,Lance Thomas,Corporate,PROD9956,Study Table,Furniture,West,Wisconsin,South Samanthaview,1,4059,5,3856.05,2763.78,1092.27,UPI,Returned,Stephens-Turner,thomas73@alexander.com,36,No,0
ORD1346,04-06-2024,06-06-2024,CUST130,Jason Anderson,Corporate,PROD7887,File Folder,Office Supplies,West,Maryland,East Marissaburgh,2,509,0,1018,643.25,374.75,Credit Card,Cancelled,Rasmussen PLC,smithyolanda@martinez.com,30,No,0
ORD1347,07-09-2024,11-09-2024,CUST637,Jason Davis,Home Office,PROD8058,Headphones,Electronics,North,Oklahoma,Port Phillip,7,472,15,2808.4,1832.3,976.1,UPI,Delivered,Sherman-Morales,hrichardson@porter.org,50,No,0
ORD1348,03-07-2024,04-07-2024,CUST609,Brenda Davis,Corporate,PROD4818,Rice Bag,Grocery,East,Mississippi,East Allison,10,3331,10,29979,24791.09,5187.91,Credit Card,Cancelled,"Chapman, Davis and Stuart",vnelson@stewart-meza.info,9,Yes,50
ORD1349,05-09-2025,07-09-2025,CUST816,Meghan Barnes,Consumer,PROD9775,Keyboard,Electronics,East,Alaska,South Tonymouth,3,4446,15,11337.3,7828.01,3509.29,Credit Card,Cancelled,Barrera-Glover,potteralexis@ashley-crane.info,38,No,0
ORD1350,12-01-2025,15-01-2025,CUST366,Kelly Parker,Home Office,PROD2433,Notebook,Office Supplies,East,Washington,Andrewchester,8,2399,10,17272.8,12950.58,4322.22,Net Banking,Pending,"Rivera, Acosta and Gonzalez",lindseydouglas@kelly-newman.com,35,No,0
ORD1351,16-04-2024,19-04-2024,CUST889,Brittany Rose,Consumer,PROD6320,Stapler,Office Supplies,West,Ohio,Weststad,10,626,20,5008,3678.72,1329.28,UPI,Returned,Morgan Group,hrobinson@murphy.info,16,No,0
ORD1352,22-11-2024,23-11-2024,CUST353,Thomas Sanders,Home Office,PROD4375,Laptop,Electronics,West,Mississippi,Michaelchester,10,3944,0,39440,24004.54,15435.46,Credit Card,Cancelled,Fisher-Guerra,kelly96@woods.com,15,No,0
ORD1353,02-05-2024,09-05-2024,CUST398,Linda Johnston,Home Office,PROD8295,Monitor,Electronics,South,Texas,Andrewside,8,4402,15,29933.6,26327.92,3605.68,Net Banking,Returned,Silva-Weber,stevensonjohn@dunn.com,13,No,0
ORD1354,18-02-2024,20-02-2024,CUST490,Daniel James,Corporate,PROD8155,Laptop,Electronics,East,Iowa,Hallchester,10,158,20,1264,1054.63,209.37,Net Banking,Pending,"Fisher, Jones and Russell",sean69@salas-mitchell.biz,10,No,0
ORD1355,31-08-2025,02-09-2025,CUST790,Bryan Mercer,Home Office,PROD5053,Notebook,Office Supplies,West,Ohio,Edwardsstad,1,3279,10,2951.1,1842.54,1108.56,Cash,Cancelled,Garrett PLC,joseph17@reynolds-hooper.info,30,No,0
ORD1356,21-10-2025,28-10-2025,CUST832,Jessica Garcia,Consumer,PROD9661,Rice Bag,Grocery,West,South Carolina,North Emily,4,2524,15,8581.6,6785.98,1795.62,UPI,Delivered,Jackson-Davis,robinharris@lawson-clark.com,12,No,0
ORD1357,10-10-2024,17-10-2024,CUST511,Katelyn Zuniga,Home Office,PROD6445,Calculator,Office Supplies,West,North Carolina,Manuelmouth,10,826,20,6608,4568.8,2039.2,UPI,Delivered,Espinoza LLC,kimberlymartin@gould.com,49,No,0
ORD1358,18-01-2026,21-01-2026,CUST207,Justin Wade,Consumer,PROD2563,Rice Bag,Grocery,South,Alaska,Jamesmouth,9,2104,10,17042.4,14067.54,2974.86,Credit Card,Returned,"Martin, Baker and Lopez",ystevenson@goodman.biz,40,No,0
ORD1359,30-10-2024,04-11-2024,CUST567,Ronald Trevino,Home Office,PROD5608,Calculator,Office Supplies,East,Illinois,South Angelatown,3,4530,20,10872,6754.89,4117.11,Net Banking,Delivered,Charles-Lewis,qanderson@yang-jackson.org,25,No,0
ORD1360,16-10-2025,18-10-2025,CUST721,Bridget Bryant,Corporate,PROD6116,Monitor,Electronics,South,Alabama,West Aliciaview,10,897,20,7176,5386.85,1789.15,Cash,Returned,"Price, Nguyen and Miller",tracy53@davis.com,23,No,0
ORD1361,07-01-2025,11-01-2025,CUST200,Jennifer Lane,Consumer,PROD2131,Mouse,Electronics,North,Montana,Ericshire,4,4417,0,17668,12609.65,5058.35,Cash,Cancelled,May LLC,robinsonethan@morris.com,23,No,0
ORD1362,22-06-2025,24-06-2025,CUST981,Eric Jones,Consumer,PROD1376,Laptop,Electronics,East,Iowa,Port Ryanland,6,1979,5,11280.3,9652.09,1628.21,UPI,Delivered,Mueller PLC,christopher38@wilson.com,37,No,0
ORD1363,13-04-2025,17-04-2025,CUST295,Dylan Rangel,Consumer,PROD7839,Rice Bag,Grocery,South,Connecticut,New Sherriville,9,4370,20,31464,27545.54,3918.46,UPI,Returned,Sharp-Price,careyjulie@foster.com,7,Yes,20
ORD1364,10-10-2024,13-10-2024,CUST779,Michelle King,Consumer,PROD1289,Mouse,Electronics,East,Iowa,South Tracystad,1,581,5,551.95,339.15,212.8,UPI,Cancelled,Green-Martin,ryanortega@malone.com,48,No,0
ORD1365,25-07-2024,29-07-2024,CUST744,Lori Ashley,Consumer,PROD9095,Notebook,Office Supplies,North,Minnesota,Huntmouth,10,3575,20,28600,21665.58,6934.42,Credit Card,Pending,"Williamson, Parker and Christensen",garciapamela@page.net,48,No,0
ORD1366,18-02-2024,23-02-2024,CUST185,Sharon Garcia,Home Office,PROD3668,Cooking Oil,Grocery,North,Maryland,Hayeston,10,407,0,4070,2600.5,1469.5,UPI,Returned,"George, Grant and Miller",kimberly83@kim.com,23,No,0
ORD1367,13-09-2024,20-09-2024,CUST106,Nancy Carroll,Home Office,PROD7809,Laptop,Electronics,East,Alaska,Kimtown,5,2773,0,13865,12324.69,1540.31,Net Banking,Cancelled,Wilkins-Williamson,matthewsjason@weber.info,49,No,0
ORD1368,02-12-2024,05-12-2024,CUST256,Eric Baldwin,Corporate,PROD1452,File Folder,Office Supplies,South,Louisiana,Greenberg,9,1154,15,8828.1,7729.52,1098.58,Credit Card,Cancelled,"Spears, Taylor and Morton",kennethvaldez@thompson.net,45,No,0
ORD1369,25-12-2025,29-12-2025,CUST696,Donald Pitts,Home Office,PROD9952,File Folder,Office Supplies,North,Nebraska,North Edward,6,2361,15,12041.1,10313.74,1727.36,Net Banking,Pending,"Welch, Carlson and Stanley",frederick89@lewis.net,24,No,0
ORD1370,29-06-2024,30-06-2024,CUST629,Leah Ryan,Corporate,PROD7778,Laptop,Electronics,North,Alabama,Davidberg,4,4175,15,14195,9070.04,5124.96,Cash,Pending,Hernandez-Nguyen,bbridges@ward-sampson.net,14,No,0
ORD1371,18-08-2024,20-08-2024,CUST111,Jeff Lyons,Corporate,PROD4015,Headphones,Electronics,South,Georgia,Alyssachester,5,4505,15,19146.25,15712.31,3433.94,Cash,Cancelled,Adams LLC,timothymiller@price.org,35,No,0
ORD1372,27-11-2024,03-12-2024,CUST895,Matthew Hernandez,Corporate,PROD1420,Rice Bag,Grocery,East,South Carolina,West Shawn,8,3605,5,27398,19246.44,8151.56,Cash,Pending,Jenkins-Mccarty,sophiaramsey@johnson.net,44,No,0
ORD1373,19-08-2025,21-08-2025,CUST325,Angela Torres,Corporate,PROD2703,Sofa,Furniture,North,Arizona,Bradburgh,6,2971,10,16043.4,14051.86,1991.54,Net Banking,Pending,Barnett PLC,mjordan@garcia.com,23,No,0
ORD1374,13-01-2025,14-01-2025,CUST889,James Oliver MD,Corporate,PROD7879,Sugar,Grocery,South,Georgia,North Heather,3,4259,15,10860.45,7600.01,3260.44,Net Banking,Returned,"Richmond, Page and Martinez",crystal57@martin-lam.net,25,No,0
ORD1375,22-01-2026,25-01-2026,CUST147,Kathleen Duncan,Corporate,PROD3665,File Folder,Office Supplies,West,Idaho,West Melissa,10,3940,5,37430,25380.12,12049.88,Credit Card,Cancelled,Jones-Graves,lindaray@wang.biz,10,No,0
ORD1376,03-04-2024,05-04-2024,CUST709,Kristin Wolfe,Home Office,PROD5326,Mouse,Electronics,South,Hawaii,Seanville,8,651,0,5208,4677.31,530.69,Net Banking,Returned,Henry-Dennis,jenniferweeks@johnson.com,36,No,0
ORD1377,23-03-2024,25-03-2024,CUST146,Patrick Miller,Corporate,PROD9954,Stapler,Office Supplies,West,Arkansas,Pereztown,10,298,5,2831,2144.16,686.84,UPI,Pending,White-Ferguson,mary14@callahan.com,8,Yes,42
ORD1378,10-06-2025,12-06-2025,CUST963,Matthew Harris,Consumer,PROD8336,Snacks,Grocery,East,Florida,Karenbury,4,3556,5,13512.8,9525.27,3987.53,UPI,Cancelled,Strickland Ltd,bhaas@salinas.biz,3,Yes,46
ORD1379,14-12-2025,16-12-2025,CUST156,Amber Douglas,Home Office,PROD9368,Study Table,Furniture,West,Pennsylvania,Bartonside,10,1838,15,15623,12552.5,3070.5,Net Banking,Cancelled,Kramer-Jones,gabriellajames@simpson.info,19,No,0
ORD1380,04-10-2025,07-10-2025,CUST267,Aimee Molina,Home Office,PROD2525,Dining Table,Furniture,South,Georgia,Stephanieshire,8,4631,15,31490.8,25415.08,6075.72,Cash,Pending,"Cooper, Jordan and Robles",george48@martin-george.biz,47,No,0
ORD1381,12-06-2025,19-06-2025,CUST331,James Moon,Consumer,PROD2375,Monitor,Electronics,North,Arkansas,Holtchester,4,1571,20,5027.2,3080.53,1946.67,UPI,Returned,"Mcmahon, Rice and Aguilar",amanda42@williams.info,30,No,0
ORD1382,19-11-2024,24-11-2024,CUST151,Katherine Ho,Corporate,PROD7518,Sugar,Grocery,East,Hawaii,Michelleside,10,4730,5,44935,36459.74,8475.26,Credit Card,Cancelled,Wilson PLC,ismith@lloyd-robinson.org,4,Yes,42
ORD1383,26-03-2025,31-03-2025,CUST494,Christian Mckenzie,Home Office,PROD1883,Sofa,Furniture,East,Missouri,Espinozafort,1,2461,10,2214.9,1907.85,307.05,UPI,Returned,"Vaughn, Hansen and Thompson",garysimmons@stevens-henderson.org,31,No,0
ORD1384,03-06-2024,04-06-2024,CUST928,Bobby Farley,Consumer,PROD9198,Office Chair,Furniture,South,Wyoming,Frenchbury,5,4389,10,19750.5,12967.75,6782.75,UPI,Cancelled,Williams-Carroll,danielpatrick@miller.com,9,Yes,25
ORD1385,24-08-2025,25-08-2025,CUST900,Lisa Skinner,Home Office,PROD4397,Notebook,Office Supplies,West,Pennsylvania,Lake Kellyview,4,3938,5,14964.4,9026.16,5938.24,Credit Card,Returned,Atkins-Berry,christinaperez@harrison.com,14,No,0
ORD1386,18-08-2024,22-08-2024,CUST571,Stephanie Miller,Corporate,PROD8698,Cooking Oil,Grocery,West,Illinois,Williamsshire,1,1140,5,1083,781.07,301.93,UPI,Returned,Campbell-Yang,lanedebra@miles.biz,0,Yes,42
ORD1387,21-10-2025,24-10-2025,CUST272,Paula Wheeler,Consumer,PROD7240,Study Table,Furniture,West,Nevada,Kariborough,2,1234,5,2344.6,1761.82,582.78,Credit Card,Delivered,"Hicks, Bennett and Ford",hammonddiana@oneal.com,23,No,0
ORD1388,22-02-2025,25-02-2025,CUST404,Miguel Atkins,Corporate,PROD5367,Laptop,Electronics,West,Maryland,Port Antoniochester,7,3074,5,20442.1,17129.96,3312.14,Net Banking,Returned,Gonzalez-Hensley,ygomez@johnson.com,4,Yes,23
ORD1389,27-07-2025,28-07-2025,CUST360,Grace Jones,Consumer,PROD8461,Study Table,Furniture,East,North Dakota,Moniqueburgh,3,218,0,654,496.27,157.73,Net Banking,Returned,"Goodman, Baker and Sanchez",james30@clark.com,41,No,0
ORD1390,06-11-2025,13-11-2025,CUST576,Virginia Hoover,Corporate,PROD7687,Sofa,Furniture,East,Texas,Port Curtis,6,2697,0,16182,13786.86,2395.14,Net Banking,Returned,Hernandez PLC,eroberts@thornton.com,9,Yes,25
ORD1391,21-05-2025,22-05-2025,CUST164,Austin Moreno,Home Office,PROD5534,File Folder,Office Supplies,West,Rhode Island,Debraburgh,2,1343,0,2686,1963.67,722.33,Cash,Delivered,Wilson Inc,margaretholmes@lopez-davis.com,28,No,0
ORD1392,29-09-2024,01-10-2024,CUST784,Mr. Daniel Hodges,Consumer,PROD5077,Rice Bag,Grocery,East,Missouri,Saundersfurt,6,1967,10,10621.8,8106.13,2515.67,Cash,Delivered,Gibson-Holmes,miranda52@rodriguez.net,7,Yes,26
ORD1393,06-04-2025,13-04-2025,CUST598,Traci Adams,Consumer,PROD3769,Notebook,Office Supplies,East,North Dakota,Maxwellville,3,682,10,1841.4,1641.25,200.15,Credit Card,Returned,Hawkins Group,williamfrazier@gonzales-gomez.com,48,No,0
ORD1394,21-08-2024,25-08-2024,CUST277,Patricia Collier,Corporate,PROD5031,Dining Table,Furniture,West,Missouri,Ericburgh,5,1290,15,5482.5,3853.63,1628.87,Credit Card,Returned,"Galvan, Trevino and Dickerson",lisa97@johnson-garcia.com,33,No,0
ORD1395,27-09-2025,29-09-2025,CUST245,Rebecca Parker,Corporate,PROD2492,Bookshelf,Furniture,North,Kentucky,South Jacob,5,4533,5,21531.75,17900.08,3631.67,Credit Card,Cancelled,Bryant-Caldwell,tstone@stafford-park.biz,5,Yes,31
ORD1396,01-01-2025,02-01-2025,CUST472,Sara Hernandez,Consumer,PROD4568,Office Chair,Furniture,East,Maryland,Nicolasborough,5,1476,5,7011,5723.6,1287.4,Cash,Cancelled,Rich-Lara,aaroncampbell@atkins.biz,11,No,0
ORD1397,11-03-2025,15-03-2025,CUST361,Eric Dunn,Corporate,PROD7364,Pen,Office Supplies,East,Louisiana,North Jeffreyside,5,4656,10,20952,12916.29,8035.71,Credit Card,Returned,"Carlson, Mcfarland and Williams",glassjoshua@wilson-perkins.com,22,No,0
ORD1398,01-06-2025,08-06-2025,CUST874,James Avila,Corporate,PROD9145,Juice Pack,Grocery,East,Texas,Port Timothyborough,8,2060,0,16480,14382.5,2097.5,UPI,Delivered,"Smith, Roberts and Jones",cbright@gonzalez.com,23,No,0
ORD1399,20-12-2025,27-12-2025,CUST375,Donna Adams,Corporate,PROD3223,Headphones,Electronics,South,Alabama,South Nathan,8,3116,0,24928,15205,9723,Cash,Returned,"Sandoval, Park and Mcbride",reginald89@peterson-gonzalez.org,42,No,0
ORD1400,18-06-2024,21-06-2024,CUST949,Daniel Schaefer,Home Office,PROD2832,Sugar,Grocery,West,Pennsylvania,North Anthonyhaven,7,1477,5,9822.05,8096.78,1725.27,Net Banking,Pending,Anderson-Hamilton,gduncan@fletcher.net,39,No,0
ORD1401,26-12-2024,29-12-2024,CUST328,Jennifer Evans,Home Office,PROD8120,Bookshelf,Furniture,West,Nevada,Knapphaven,3,1126,15,2871.3,1792.5,1078.8,Net Banking,Pending,Mcmillan Ltd,maciasdaniel@rice-martinez.com,1,Yes,43
ORD1402,09-04-2024,16-04-2024,CUST302,Kelly Lynch,Corporate,PROD7390,Sofa,Furniture,West,Alaska,Virginiafort,1,3748,20,2998.4,2660.36,338.04,Credit Card,Returned,"Rogers, Savage and Garcia",hblack@moore.com,30,No,0
ORD1403,03-04-2025,08-04-2025,CUST690,Amy Mcdaniel,Consumer,PROD9530,Calculator,Office Supplies,North,Alabama,North Lisa,9,4701,10,38078.1,34237.18,3840.92,UPI,Pending,Campbell LLC,huynhdeanna@cisneros.com,10,No,0
ORD1404,27-06-2024,04-07-2024,CUST712,Hannah Vang,Corporate,PROD4457,Stapler,Office Supplies,South,Ohio,Cruztown,6,1272,0,7632,6071.13,1560.87,Net Banking,Returned,"Burch, Stephens and Harris",buckrobert@hill.com,48,No,0
ORD1405,03-01-2026,06-01-2026,CUST384,Paul Harris,Corporate,PROD7934,Calculator,Office Supplies,West,Georgia,Christopherstad,1,3641,5,3458.95,2906.63,552.32,UPI,Returned,Roman Group,ngray@jacobson-obrien.com,24,No,0
ORD1406,17-02-2025,18-02-2025,CUST386,Kelsey Cohen,Consumer,PROD1121,Notebook,Office Supplies,South,Colorado,Chungview,1,250,0,250,169.22,80.78,Credit Card,Delivered,Flynn Group,kbranch@duncan-mata.com,16,No,0
ORD1407,22-11-2024,26-11-2024,CUST384,Michael Hancock,Home Office,PROD4867,Sofa,Furniture,South,South Dakota,Lake Rachel,7,4851,5,32259.15,26080.35,6178.8,Cash,Cancelled,Greene-Ramirez,donaldchavez@riley-boyd.com,49,No,0
